index, frame, sample, time, raw[0], cal[0]
418,67,6,0.523596,1926,-2.01945
419,67,7,0.524846,1927,-2.00437
420,68,0,0.526096,1926,-2.01945
421,68,1,0.527345,1927,-2.00437
422,68,2,0.528595,1926,-2.01945
423,68,3,0.529844,1927,-2.00437
424,68,4,0.531094,1927,-2.00437
425,68,5,0.532344,1927,-2.00437
426,68,6,0.533593,1927,-2.00437
427,68,7,0.534843,1927,-2.00437
428,69,0,0.536093,1926,-2.01945
429,69,1,0.537342,1926,-2.01945
430,69,2,0.538592,1926,-2.01945
431,69,3,0.539842,1927,-2.00437
432,69,4,0.541091,1927,-2.00437
433,69,5,0.542341,1927,-2.00437
434,69,6,0.54359,1926,-2.01945
435,69,7,0.54484,1926,-2.01945
436,70,0,0.54609,1926,-2.01945
437,70,1,0.547339,1927,-2.00437
438,70,2,0.548589,1927,-2.00437
439,70,3,0.549839,1927,-2.00437
440,70,4,0.551088,1926,-2.01945
441,70,5,0.552338,1927,-2.00437
442,70,6,0.553587,1926,-2.01945
443,70,7,0.554837,1927,-2.00437
444,71,0,0.556087,1926,-2.01945
445,71,1,0.557336,1927,-2.00437
446,71,2,0.558586,1926,-2.01945
447,71,3,0.559836,1926,-2.01945
448,71,4,0.561085,1926,-2.01945
449,71,5,0.562335,1926,-2.01945
450,71,6,0.563585,1927,-2.00437
451,71,7,0.564834,1927,-2.00437
452,72,0,0.566084,1926,-2.01945
453,72,1,0.567333,1927,-2.00437
454,72,2,0.568583,1926,-2.01945
455,72,3,0.569833,1927,-2.00437
456,72,4,0.571082,1927,-2.00437
457,72,5,0.572332,1926,-2.01945
458,73,0,0.573582,1927,-2.00437
459,73,1,0.574831,1927,-2.00437
460,73,2,0.576081,1927,-2.00437
461,73,3,0.577331,1927,-2.00437
462,73,4,0.57858,1927,-2.00437
463,73,5,0.57983,1927,-2.00437
464,73,6,0.581079,1927,-2.00437
465,73,7,0.582329,1927,-2.00437
466,74,0,0.583579,1927,-2.00437
467,74,1,0.584828,1927,-2.00437
468,74,2,0.586078,1927,-2.00437
469,74,3,0.587328,1927,-2.00437
470,74,4,0.588577,1927,-2.00437
471,74,5,0.589827,1927,-2.00437
472,74,6,0.591076,1927,-2.00437
473,74,7,0.592326,1927,-2.00437
474,74,8,0.593576,1927,-2.00437
475,74,9,0.594825,1927,-2.00437
476,75,0,0.596075,1927,-2.00437
477,75,1,0.597325,1927,-2.00437
478,75,2,0.598574,1927,-2.00437
479,75,3,0.599824,1926,-2.01945
480,75,4,0.601074,1926,-2.01945
481,75,5,0.602323,1927,-2.00437
482,76,0,0.603573,1927,-2.00437
483,76,1,0.604822,1927,-2.00437
484,76,2,0.606072,1927,-2.00437
485,76,3,0.607322,1927,-2.00437
