index, frame, sample, time, raw[0], cal[0]
439,64,7,0.55,2067,0.106604
440,65,0,0.55125,2067,0.106604
441,65,1,0.5525,2067,0.106604
442,65,2,0.55375,2067,0.106604
443,65,3,0.555,2067,0.106604
444,65,4,0.55625,2067,0.106604
445,65,5,0.5575,2067,0.106604
446,65,6,0.55875,2067,0.106604
447,65,7,0.56,2067,0.106604
448,66,0,0.56125,2067,0.106604
449,66,1,0.5625,2068,0.121683
450,66,2,0.56375,2067,0.106604
451,66,3,0.565,2067,0.106604
452,66,4,0.56625,2067,0.106604
453,66,5,0.5675,2068,0.121683
454,66,6,0.56875,2067,0.106604
455,66,7,0.57,2067,0.106604
456,67,0,0.57125,2067,0.106604
457,67,1,0.5725,2067,0.106604
458,67,2,0.57375,2067,0.106604
459,67,3,0.575,2067,0.106604
460,67,4,0.57625,2067,0.106604
461,67,5,0.5775,2067,0.106604
462,67,6,0.57875,2067,0.106604
463,67,7,0.58,2067,0.106604
464,68,0,0.58125,2067,0.106604
465,68,1,0.5825,2067,0.106604
466,68,2,0.58375,2067,0.106604
467,68,3,0.585,2067,0.106604
468,68,4,0.58625,2067,0.106604
469,68,5,0.5875,2067,0.106604
470,68,6,0.58875,2067,0.106604
471,68,7,0.59,2067,0.106604
472,69,0,0.59125,2066,0.0915259
473,69,1,0.5925,2067,0.106604
474,69,2,0.59375,2067,0.106604
475,69,3,0.595,2067,0.106604
476,69,4,0.59625,2067,0.106604
477,69,5,0.5975,2067,0.106604
478,69,6,0.59875,2067,0.106604
479,69,7,0.6,2067,0.106604
480,70,0,0.60125,2067,0.106604
481,70,1,0.6025,2067,0.106604
482,70,2,0.60375,2067,0.106604
483,70,3,0.605,2067,0.106604
484,70,4,0.60625,2066,0.0915259
485,70,5,0.6075,2067,0.106604
486,70,6,0.60875,2067,0.106604
487,70,7,0.61,2067,0.106604
488,71,0,0.61125,2067,0.106604
489,71,1,0.6125,2067,0.106604
490,71,2,0.61375,2067,0.106604
491,71,3,0.615,2067,0.106604
492,71,4,0.61625,2067,0.106604
493,71,5,0.6175,2067,0.106604
494,71,6,0.61875,2067,0.106604
495,71,7,0.62,2068,0.121683
496,72,0,0.62125,2067,0.106604
497,72,1,0.6225,2067,0.106604
498,72,2,0.62375,2068,0.121683
499,72,3,0.625,2067,0.106604
500,72,4,0.62625,2067,0.106604
501,72,5,0.6275,2067,0.106604
502,72,6,0.62875,2067,0.106604
503,72,7,0.63,2067,0.106604
504,73,0,0.63125,2067,0.106604
505,73,1,0.6325,2067,0.106604
506,73,2,0.63375,2067,0.106604
507,73,3,0.635,2068,0.121683
508,73,4,0.63625,2067,0.106604
509,73,5,0.6375,2067,0.106604
510,73,6,0.63875,2067,0.106604
511,73,7,0.64,2068,0.121683
512,74,0,0.64125,2067,0.106604
513,74,1,0.6425,2067,0.106604
514,74,2,0.64375,2067,0.106604
515,74,3,0.645,2068,0.121683
516,74,4,0.64625,2067,0.106604
517,74,5,0.6475,2067,0.106604
518,74,6,0.64875,2067,0.106604
519,74,7,0.65,2067,0.106604
520,75,0,0.65125,2067,0.106604
521,75,1,0.6525,2067,0.106604
