index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
193,33,7,0.242406,-152,0.0563556,-8248,-9.83914,308,0.23998
194,34,0,0.243656,-168,0.0371544,-8200,-9.78107,240,0.158841
195,34,1,0.244905,-208,-0.0108487,-8208,-9.79074,240,0.158841
196,34,2,0.246155,-208,-0.0108487,-8240,-9.82946,280,0.20657
197,34,3,0.247404,-208,-0.0108487,-8200,-9.78107,300,0.230434
198,34,4,0.248654,-208,-0.0108487,-8192,-9.77139,224,0.13975
199,34,5,0.249903,-184,0.0179532,-8232,-9.81978,272,0.197024
200,34,6,0.251153,-208,-0.0108487,-8232,-9.81978,248,0.168387
201,34,7,0.252402,-176,0.0275538,-8224,-9.8101,308,0.23998
202,35,0,0.253652,-224,-0.0300499,-8184,-9.76171,224,0.13975
203,35,1,0.254901,-168,0.0371544,-8244,-9.8343,248,0.168387
204,35,2,0.256151,-192,0.00835254,-8232,-9.81978,180,0.0872481
205,35,3,0.2574,-176,0.0275538,-8200,-9.78107,256,0.177933
206,35,4,0.25865,-192,0.00835254,-8216,-9.80042,240,0.158841
207,35,5,0.259899,-184,0.0179532,-8240,-9.82946,248,0.168387
208,35,6,0.261149,-224,-0.0300499,-8240,-9.82946,276,0.201797
209,35,7,0.262398,-208,-0.0108487,-8248,-9.83914,264,0.187478
210,36,0,0.263648,-232,-0.0396505,-8180,-9.75687,248,0.168387
211,36,1,0.264897,-208,-0.0108487,-8232,-9.81978,240,0.158841
212,36,2,0.266147,-164,0.0419547,-8232,-9.81978,308,0.23998
213,36,3,0.267397,-184,0.0179532,-8248,-9.83914,256,0.177933
214,36,4,0.268646,-200,-0.00124807,-8224,-9.8101,248,0.168387
215,36,5,0.269896,-184,0.0179532,-8216,-9.80042,280,0.20657
216,36,6,0.271145,-196,0.00355224,-8232,-9.81978,272,0.197024
217,36,7,0.272395,-192,0.00835254,-8224,-9.8101,256,0.177933
