index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
196,34,4,0.246033,-200,-0.00124807,-7304,-8.69711,224,0.13975
197,34,5,0.247282,-156,0.0515553,-7296,-8.68743,216,0.130204
198,34,6,0.248531,-172,0.0323541,-7288,-8.67775,280,0.20657
199,34,7,0.249779,-176,0.0275538,-7264,-8.64872,224,0.13975
200,35,0,0.251028,-156,0.0515553,-7248,-8.62936,292,0.220888
201,35,1,0.252277,-192,0.00835254,-7240,-8.61968,264,0.187478
202,35,2,0.253526,-176,0.0275538,-7224,-8.60033,264,0.187478
203,35,3,0.254775,-148,0.0611559,-7176,-8.54226,256,0.177933
204,35,4,0.256024,-160,0.046755,-7192,-8.56161,208,0.120658
205,35,5,0.257273,-184,0.0179532,-7192,-8.56161,192,0.101567
206,35,6,0.258522,-176,0.0275538,-7144,-8.50354,240,0.158841
207,35,7,0.259771,-160,0.046755,-7148,-8.50838,232,0.149295
208,36,0,0.261019,-216,-0.0204493,-7080,-8.42612,232,0.149295
209,36,1,0.262268,-200,-0.00124807,-7120,-8.47451,248,0.168387
210,36,2,0.263517,-192,0.00835254,-7088,-8.4358,216,0.130204
211,36,3,0.264766,-168,0.0371544,-7040,-8.37773,256,0.177933
212,36,4,0.266015,-156,0.0515553,-7032,-8.36805,240,0.158841
213,36,5,0.267264,-168,0.0371544,-7040,-8.37773,144,0.0442922
214,36,6,0.268513,-192,0.00835254,-7000,-8.32934,224,0.13975
215,36,7,0.269762,-224,-0.0300499,-7000,-8.32934,264,0.187478
216,37,0,0.271011,-224,-0.0300499,-6968,-8.29062,208,0.120658
217,37,1,0.27226,-208,-0.0108487,-6980,-8.30514,240,0.158841
218,37,2,0.273508,-192,0.00835254,-6920,-8.23256,200,0.111112
219,37,3,0.274757,-152,0.0563556,-6944,-8.26159,264,0.187478
220,37,4,0.276006,-176,0.0275538,-6928,-8.24223,232,0.149295
221,37,5,0.277255,-160,0.046755,-6888,-8.19384,224,0.13975
222,37,6,0.278504,-208,-0.0108487,-6880,-8.18416,224,0.13975
223,37,7,0.279753,-160,0.046755,-6880,-8.18416,248,0.168387
224,38,0,0.281002,-200,-0.00124807,-6856,-8.15513,248,0.168387
225,38,1,0.282251,-192,0.00835254,-6820,-8.11158,240,0.158841
226,38,2,0.2835,-200,-0.00124807,-6860,-8.15997,232,0.149295
227,38,3,0.284749,-232,-0.0396505,-6844,-8.14061,264,0.187478
228,38,4,0.285997,-160,0.046755,-6832,-8.12609,216,0.130204
229,38,5,0.287246,-232,-0.0396505,-6776,-8.05835,280,0.20657
230,38,6,0.288495,-160,0.046755,-6828,-8.12126,264,0.187478
231,38,7,0.289744,-176,0.0275538,-6828,-8.12126,256,0.177933
232,39,0,0.290993,-184,0.0179532,-6768,-8.04867,248,0.168387
233,39,1,0.292242,-176,0.0275538,-6800,-8.08738,272,0.197024
234,39,2,0.293491,-216,-0.0204493,-6792,-8.0777,232,0.149295
235,39,3,0.29474,-216,-0.0204493,-6784,-8.06803,272,0.197024
236,39,4,0.295989,-240,-0.0492511,-6792,-8.0777,264,0.187478
237,39,5,0.297237,-216,-0.0204493,-6768,-8.04867,308,0.23998
238,39,6,0.298486,-208,-0.0108487,-6752,-8.02931,292,0.220888
239,39,7,0.299735,-192,0.00835254,-6800,-8.08738,256,0.177933
240,40,0,0.300984,-236,-0.0444508,-6784,-8.06803,224,0.13975
241,40,1,0.302233,-200,-0.00124807,-6712,-7.98092,316,0.249526
242,40,2,0.303482,-224,-0.0300499,-6688,-7.95189,284,0.211343
243,40,3,0.304731,-200,-0.00124807,-6704,-7.97124,256,0.177933
244,40,4,0.30598,-200,-0.00124807,-6720,-7.9906,248,0.168387
245,40,5,0.307229,-216,-0.0204493,-6696,-7.96157,248,0.168387
246,40,6,0.308478,-208,-0.0108487,-6736,-8.00996,272,0.197024
247,40,7,0.309726,-192,0.00835254,-6704,-7.97124,288,0.216116
248,41,0,0.310975,-232,-0.0396505,-6696,-7.96157,276,0.201797
249,41,1,0.312224,-200,-0.00124807,-6688,-7.95189,240,0.158841
250,41,2,0.313473,-232,-0.0396505,-6664,-7.92285,320,0.254299
251,41,3,0.314722,-224,-0.0300499,-6684,-7.94705,264,0.187478
252,41,4,0.315971,-240,-0.0492511,-6636,-7.88898,264,0.187478
253,41,5,0.31722,-176,0.0275538,-6676,-7.93737,272,0.197024
254,41,6,0.318469,-200,-0.00124807,-6664,-7.92285,248,0.168387
255,41,7,0.319718,-200,-0.00124807,-6656,-7.91317,264,0.187478
256,42,0,0.320967,-176,0.0275538,-6616,-7.86478,240,0.158841
257,42,1,0.322215,-192,0.00835254,-6608,-7.85511,284,0.211343
258,42,2,0.323464,-232,-0.0396505,-6664,-7.92285,240,0.158841
259,42,3,0.324713,-240,-0.0492511,-6632,-7.88414,260,0.182705
260,42,4,0.325962,-224,-0.0300499,-6592,-7.83575,240,0.158841
261,42,5,0.327211,-184,0.0179532,-6568,-7.80671,256,0.177933
262,42,6,0.32846,-216,-0.0204493,-6584,-7.82607,232,0.149295
263,42,7,0.329709,-240,-0.0492511,-6624,-7.87446,280,0.20657
264,43,0,0.330958,-192,0.00835254,-6624,-7.87446,300,0.230434
265,43,1,0.332207,-232,-0.0396505,-6632,-7.88414,248,0.168387
266,43,2,0.333455,-216,-0.0204493,-6616,-7.86478,248,0.168387
267,43,3,0.334704,-216,-0.0204493,-6664,-7.92285,272,0.197024
268,43,4,0.335953,-208,-0.0108487,-6648,-7.9035,284,0.211343
269,43,5,0.337202,-224,-0.0300499,-6688,-7.95189,300,0.230434
270,43,6,0.338451,-208,-0.0108487,-6672,-7.93253,272,0.197024
271,43,7,0.3397,-184,0.0179532,-6640,-7.89382,280,0.20657
272,44,0,0.340949,-208,-0.0108487,-6680,-7.94221,272,0.197024
273,44,1,0.342198,-216,-0.0204493,-6592,-7.83575,316,0.249526
274,44,2,0.343447,-240,-0.0492511,-6676,-7.93737,316,0.249526
275,44,3,0.344696,-240,-0.0492511,-6644,-7.89866,292,0.220888
276,44,4,0.345944,-240,-0.0492511,-6668,-7.92769,224,0.13975
277,44,5,0.347193,-232,-0.0396505,-6692,-7.95673,264,0.187478
278,44,6,0.348442,-184,0.0179532,-6692,-7.95673,272,0.197024
279,44,7,0.349691,-248,-0.0588518,-6692,-7.95673,240,0.158841
280,45,0,0.35094,-200,-0.00124807,-6692,-7.95673,272,0.197024
281,45,1,0.352189,-192,0.00835254,-6688,-7.95189,292,0.220888
282,45,2,0.353438,-232,-0.0396505,-6684,-7.94705,280,0.20657
283,45,3,0.354687,-240,-0.0492511,-6696,-7.96157,280,0.20657
284,45,4,0.355936,-232,-0.0396505,-6644,-7.89866,256,0.177933
285,45,5,0.357185,-232,-0.0396505,-6660,-7.91801,280,0.20657
286,45,6,0.358433,-224,-0.0300499,-6688,-7.95189,224,0.13975
287,45,7,0.359682,-252,-0.0636521,-6720,-7.9906,248,0.168387
288,46,0,0.360931,-240,-0.0492511,-6696,-7.96157,292,0.220888
289,46,1,0.36218,-192,0.00835254,-6720,-7.9906,300,0.230434
290,46,2,0.363429,-184,0.0179532,-6716,-7.98576,256,0.177933
291,46,3,0.364678,-248,-0.0588518,-6720,-7.9906,308,0.23998
292,46,4,0.365927,-232,-0.0396505,-6736,-8.00996,256,0.177933
293,46,5,0.367176,-224,-0.0300499,-6736,-8.00996,264,0.187478
294,46,6,0.368425,-232,-0.0396505,-6728,-8.00028,276,0.201797
295,46,7,0.369674,-232,-0.0396505,-6736,-8.00996,276,0.201797
296,47,0,0.370922,-240,-0.0492511,-6752,-8.02931,264,0.187478
297,47,1,0.372171,-256,-0.0684524,-6752,-8.02931,268,0.192251
298,47,2,0.37342,-256,-0.0684524,-6768,-8.04867,256,0.177933
299,47,3,0.374669,-248,-0.0588518,-6800,-8.08738,264,0.187478
300,47,4,0.375918,-208,-0.0108487,-6800,-8.08738,292,0.220888
301,47,5,0.377167,-264,-0.078053,-6828,-8.12126,248,0.168387
302,47,6,0.378416,-240,-0.0492511,-6820,-8.11158,284,0.211343
303,47,7,0.379665,-208,-0.0108487,-6820,-8.11158,276,0.201797
304,48,0,0.380914,-240,-0.0492511,-6844,-8.14061,260,0.182705
305,48,1,0.382162,-216,-0.0204493,-6872,-8.17449,272,0.197024
306,48,2,0.383411,-200,-0.00124807,-6912,-8.22288,308,0.23998
307,48,3,0.38466,-216,-0.0204493,-6836,-8.13093,256,0.177933
308,48,4,0.385909,-192,0.00835254,-6912,-8.22288,292,0.220888
309,48,5,0.387158,-224,-0.0300499,-6920,-8.23256,292,0.220888
310,48,6,0.388407,-232,-0.0396505,-6920,-8.23256,272,0.197024
311,48,7,0.389656,-216,-0.0204493,-6944,-8.26159,276,0.201797
312,49,0,0.390905,-192,0.00835254,-6952,-8.27127,216,0.130204
313,49,1,0.392154,-200,-0.00124807,-6988,-8.31482,240,0.158841
314,49,2,0.393403,-208,-0.0108487,-7008,-8.33902,300,0.230434
315,49,3,0.394651,-240,-0.0492511,-6980,-8.30514,216,0.130204
316,49,4,0.3959,-216,-0.0204493,-6996,-8.3245,264,0.187478
317,49,5,0.397149,-208,-0.0108487,-6992,-8.31966,240,0.158841
318,49,6,0.398398,-184,0.0179532,-6996,-8.3245,224,0.13975
319,49,7,0.399647,-200,-0.00124807,-7036,-8.37289,292,0.220888
320,50,0,0.400896,-216,-0.0204493,-7072,-8.41644,300,0.230434
321,50,1,0.402145,-200,-0.00124807,-7164,-8.52774,240,0.158841
322,50,2,0.403394,-176,0.0275538,-7112,-8.46483,264,0.187478
323,50,3,0.404643,-224,-0.0300499,-7112,-8.46483,308,0.23998
324,50,4,0.405892,-184,0.0179532,-7152,-8.51322,248,0.168387
325,50,5,0.40714,-224,-0.0300499,-7104,-8.45515,216,0.130204
326,50,6,0.408389,-208,-0.0108487,-7164,-8.52774,216,0.130204
327,50,7,0.409638,-216,-0.0204493,-7156,-8.51806,268,0.192251
328,51,0,0.410887,-208,-0.0108487,-7152,-8.51322,276,0.201797
329,51,1,0.412136,-232,-0.0396505,-7200,-8.57129,232,0.149295
330,51,2,0.413385,-184,0.0179532,-7188,-8.55678,292,0.220888
331,51,3,0.414634,-176,0.0275538,-7200,-8.57129,216,0.130204
332,51,4,0.415883,-184,0.0179532,-7272,-8.6584,324,0.259071
333,51,5,0.417132,-184,0.0179532,-7280,-8.66807,300,0.230434
334,51,6,0.41838,-176,0.0275538,-7292,-8.68259,148,0.0490651
335,51,7,0.419629,-160,0.046755,-7272,-8.6584,232,0.149295
336,52,0,0.420878,-176,0.0275538,-7376,-8.78421,208,0.120658
337,52,1,0.422127,-240,-0.0492511,-7368,-8.77453,284,0.211343
