X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-07,2.000000e-10
789,1.72e+00,
790,1.68e+00,
791,1.68e+00,
792,1.64e+00,
793,1.64e+00,
794,1.60e+00,
795,1.60e+00,
796,1.56e+00,
797,1.56e+00,
798,1.48e+00,
799,1.48e+00,
800,1.40e+00,
801,1.40e+00,
802,1.36e+00,
803,1.36e+00,
804,1.32e+00,
805,1.32e+00,
806,1.28e+00,
807,1.28e+00,
808,1.20e+00,
809,1.20e+00,
810,1.16e+00,
811,1.16e+00,
812,1.08e+00,
813,1.08e+00,
814,1.08e+00,
815,1.08e+00,
816,9.60e-01,
817,9.60e-01,
818,9.20e-01,
819,9.20e-01,
820,8.40e-01,
821,8.40e-01,
822,8.00e-01,
823,8.00e-01,
824,7.60e-01,
825,7.60e-01,
826,7.20e-01,
827,7.20e-01,
828,6.40e-01,
829,6.40e-01,
830,5.60e-01,
831,5.60e-01,
832,4.80e-01,
833,4.80e-01,
834,4.40e-01,
835,4.40e-01,
836,4.00e-01,
837,4.00e-01,
838,3.20e-01,
839,3.20e-01,
840,2.40e-01,
841,2.40e-01,
842,2.40e-01,
843,2.40e-01,
844,1.60e-01,
845,1.60e-01,
846,4.00e-02,
847,4.00e-02,
848,0.00e+00,
849,0.00e+00,
850,-8.00e-02,
851,-8.00e-02,
852,-1.60e-01,
853,-1.60e-01,
854,-2.40e-01,
855,-2.40e-01,
856,-3.20e-01,
857,-3.20e-01,
858,-3.60e-01,
859,-3.60e-01,
860,-4.40e-01,
861,-4.40e-01,
862,-4.40e-01,
863,-4.40e-01,
864,-4.80e-01,
865,-4.80e-01,
866,-5.60e-01,
867,-5.60e-01,
868,-6.40e-01,
869,-6.40e-01,
870,-7.20e-01,
871,-7.20e-01,
872,-7.60e-01,
873,-7.60e-01,
874,-8.00e-01,
875,-8.00e-01,
876,-8.40e-01,
877,-8.40e-01,
878,-9.20e-01,
879,-9.20e-01,
880,-1.00e+00,
881,-1.00e+00,
882,-1.04e+00,
883,-1.04e+00,
884,-1.08e+00,
885,-1.08e+00,
886,-1.12e+00,
887,-1.12e+00,
888,-1.24e+00,
889,-1.24e+00,
890,-1.28e+00,
891,-1.28e+00,
892,-1.32e+00,
893,-1.32e+00,
894,-1.40e+00,
895,-1.40e+00,
896,-1.44e+00,
897,-1.44e+00,
898,-1.52e+00,
899,-1.52e+00,
900,-1.60e+00,
901,-1.60e+00,
902,-1.64e+00,
903,-1.64e+00,
904,-1.64e+00,
905,-1.64e+00,
906,-1.68e+00,
907,-1.68e+00,
908,-1.76e+00,
909,-1.76e+00,
910,-1.80e+00,
911,-1.80e+00,
912,-1.80e+00,
913,-1.80e+00,
914,-1.84e+00,
915,-1.84e+00,
916,-1.88e+00,
917,-1.88e+00,
918,-1.96e+00,
919,-1.96e+00,
920,-2.04e+00,
921,-2.04e+00,
922,-2.04e+00,
923,-2.04e+00,
924,-2.04e+00,
925,-2.04e+00,
926,-2.08e+00,
927,-2.08e+00,
928,-2.16e+00,
929,-2.16e+00,
930,-2.24e+00,
931,-2.24e+00,
932,-2.24e+00,
933,-2.24e+00,
934,-2.20e+00,
935,-2.20e+00,
936,-2.28e+00,
937,-2.28e+00,
938,-2.32e+00,
939,-2.32e+00,
940,-2.32e+00,
941,-2.32e+00,
942,-2.32e+00,
943,-2.32e+00,
944,-2.32e+00,
945,-2.32e+00,
946,-2.36e+00,
947,-2.36e+00,
948,-2.44e+00,
949,-2.44e+00,
950,-2.52e+00,
951,-2.52e+00,
952,-2.52e+00,
953,-2.52e+00,
954,-2.52e+00,
955,-2.52e+00,
956,-2.52e+00,
957,-2.52e+00,
958,-2.52e+00,
959,-2.52e+00,
960,-2.56e+00,
961,-2.56e+00,
962,-2.56e+00,
963,-2.56e+00,
964,-2.56e+00,
965,-2.56e+00,
966,-2.56e+00,
967,-2.56e+00,
968,-2.56e+00,
969,-2.56e+00,
970,-2.60e+00,
971,-2.60e+00,
972,-2.56e+00,
973,-2.56e+00,
974,-2.56e+00,
975,-2.56e+00,
976,-2.56e+00,
977,-2.56e+00,
978,-2.56e+00,
979,-2.56e+00,
980,-2.60e+00,
981,-2.60e+00,
982,-2.56e+00,
983,-2.56e+00,
984,-2.56e+00,
985,-2.56e+00,
986,-2.52e+00,
987,-2.52e+00,
988,-2.56e+00,
989,-2.56e+00,
990,-2.56e+00,
991,-2.56e+00,
992,-2.52e+00,
993,-2.52e+00,
994,-2.52e+00,
995,-2.52e+00,
996,-2.48e+00,
997,-2.48e+00,
998,-2.48e+00,
999,-2.48e+00,
1000,-2.48e+00,
1001,-2.48e+00,
1002,-2.44e+00,
1003,-2.44e+00,
1004,-2.40e+00,
1005,-2.40e+00,
1006,-2.36e+00,
1007,-2.36e+00,
1008,-2.36e+00,
1009,-2.36e+00,
1010,-2.36e+00,
1011,-2.36e+00,
1012,-2.32e+00,
1013,-2.32e+00,
1014,-2.28e+00,
1015,-2.28e+00,
1016,-2.24e+00,
1017,-2.24e+00,
1018,-2.16e+00,
1019,-2.16e+00,
1020,-2.20e+00,
1021,-2.20e+00,
1022,-2.16e+00,
1023,-2.16e+00,
1024,-2.12e+00,
1025,-2.12e+00,
1026,-2.08e+00,
1027,-2.08e+00,
1028,-2.04e+00,
1029,-2.04e+00,
1030,-2.04e+00,
1031,-2.04e+00,
1032,-1.92e+00,
1033,-1.92e+00,
1034,-1.88e+00,
1035,-1.88e+00,
1036,-1.84e+00,
1037,-1.84e+00,
1038,-1.84e+00,
1039,-1.84e+00,
1040,-1.80e+00,
1041,-1.80e+00,
1042,-1.72e+00,
1043,-1.72e+00,
1044,-1.64e+00,
1045,-1.64e+00,
1046,-1.60e+00,
1047,-1.60e+00,
1048,-1.56e+00,
1049,-1.56e+00,
1050,-1.52e+00,
1051,-1.52e+00,
1052,-1.44e+00,
1053,-1.44e+00,
1054,-1.40e+00,
1055,-1.40e+00,
1056,-1.32e+00,
1057,-1.32e+00,
1058,-1.28e+00,
1059,-1.28e+00,
1060,-1.24e+00,
1061,-1.24e+00,
1062,-1.16e+00,
1063,-1.16e+00,
1064,-1.08e+00,
1065,-1.08e+00,
1066,-1.04e+00,
1067,-1.04e+00,
1068,-1.00e+00,
1069,-1.00e+00,
1070,-9.60e-01,
1071,-9.60e-01,
1072,-8.80e-01,
1073,-8.80e-01,
1074,-8.00e-01,
1075,-8.00e-01,
1076,-7.60e-01,
1077,-7.60e-01,
1078,-7.20e-01,
1079,-7.20e-01,
1080,-6.80e-01,
1081,-6.80e-01,
1082,-6.00e-01,
1083,-6.00e-01,
1084,-4.80e-01,
1085,-4.80e-01,
1086,-4.80e-01,
1087,-4.80e-01,
1088,-4.00e-01,
1089,-4.00e-01,
1090,-3.60e-01,
1091,-3.60e-01,
1092,-2.80e-01,
1093,-2.80e-01,
1094,-2.00e-01,
1095,-2.00e-01,
1096,-1.20e-01,
1097,-1.20e-01,
1098,-8.00e-02,
1099,-8.00e-02,
1100,-4.00e-02,
1101,-4.00e-02,
1102,4.00e-02,
1103,4.00e-02,
1104,8.00e-02,
1105,8.00e-02,
1106,1.60e-01,
1107,1.60e-01,
1108,2.40e-01,
1109,2.40e-01,
1110,3.20e-01,
1111,3.20e-01,
1112,3.20e-01,
1113,3.20e-01,
1114,4.00e-01,
1115,4.00e-01,
1116,4.80e-01,
1117,4.80e-01,
1118,5.60e-01,
1119,5.60e-01,
1120,5.60e-01,
1121,5.60e-01,
1122,6.40e-01,
1123,6.40e-01,
1124,7.60e-01,
1125,7.60e-01,
1126,8.00e-01,
1127,8.00e-01,
1128,8.40e-01,
1129,8.40e-01,
1130,8.80e-01,
1131,8.80e-01,
1132,9.20e-01,
1133,9.20e-01,
1134,1.00e+00,
1135,1.00e+00,
1136,1.04e+00,
1137,1.04e+00,
1138,1.16e+00,
1139,1.16e+00,
1140,1.16e+00,
1141,1.16e+00,
1142,1.24e+00,
1143,1.24e+00,
1144,1.32e+00,
1145,1.32e+00,
1146,1.36e+00,
1147,1.36e+00,
1148,1.44e+00,
1149,1.44e+00,
1150,1.48e+00,
1151,1.48e+00,
1152,1.52e+00,
1153,1.52e+00,
1154,1.56e+00,
1155,1.56e+00,
1156,1.60e+00,
1157,1.60e+00,
1158,1.68e+00,
1159,1.68e+00,
1160,1.72e+00,
1161,1.72e+00,
1162,1.76e+00,
1163,1.76e+00,
1164,1.80e+00,
1165,1.80e+00,
1166,1.84e+00,
1167,1.84e+00,
1168,1.88e+00,
1169,1.88e+00,
1170,1.92e+00,
1171,1.92e+00,
1172,1.96e+00,
1173,1.96e+00,
1174,1.96e+00,
1175,1.96e+00,
1176,2.00e+00,
1177,2.00e+00,
1178,2.04e+00,
1179,2.04e+00,
1180,2.12e+00,
1181,2.12e+00,
1182,2.16e+00,
1183,2.16e+00,
1184,2.20e+00,
1185,2.20e+00,
1186,2.24e+00,
1187,2.24e+00,
1188,2.28e+00,
1189,2.28e+00,
1190,2.28e+00,
1191,2.28e+00,
1192,2.28e+00,
1193,2.28e+00,
1194,2.28e+00,
1195,2.28e+00,
1196,2.28e+00,
1197,2.28e+00,
1198,2.32e+00,
1199,2.32e+00,
