X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-07,2.000000e-10
407,-1.60e+00,4.00e-03,
408,-1.64e+00,0.00e+00,
409,-1.64e+00,0.00e+00,
410,-1.68e+00,4.00e-03,
411,-1.68e+00,4.00e-03,
412,-1.72e+00,4.00e-03,
413,-1.72e+00,4.00e-03,
414,-1.76e+00,4.00e-03,
415,-1.76e+00,4.00e-03,
416,-1.88e+00,8.00e-03,
417,-1.88e+00,8.00e-03,
418,-1.92e+00,4.00e-03,
419,-1.92e+00,4.00e-03,
420,-1.96e+00,1.20e-02,
421,-1.96e+00,1.20e-02,
422,-1.96e+00,1.20e-02,
423,-1.96e+00,1.20e-02,
424,-2.00e+00,1.20e-02,
425,-2.00e+00,1.20e-02,
426,-2.04e+00,1.20e-02,
427,-2.04e+00,1.20e-02,
428,-2.08e+00,4.00e-03,
429,-2.08e+00,4.00e-03,
430,-2.08e+00,4.00e-03,
431,-2.08e+00,4.00e-03,
432,-2.12e+00,4.00e-03,
433,-2.12e+00,4.00e-03,
434,-2.20e+00,8.00e-03,
435,-2.20e+00,8.00e-03,
436,-2.24e+00,4.00e-03,
437,-2.24e+00,4.00e-03,
438,-2.24e+00,4.00e-03,
439,-2.24e+00,4.00e-03,
440,-2.28e+00,0.00e+00,
441,-2.28e+00,0.00e+00,
442,-2.28e+00,4.00e-03,
443,-2.28e+00,4.00e-03,
444,-2.32e+00,4.00e-03,
445,-2.32e+00,4.00e-03,
446,-2.32e+00,4.00e-03,
447,-2.32e+00,4.00e-03,
448,-2.36e+00,4.00e-03,
449,-2.36e+00,4.00e-03,
450,-2.36e+00,4.00e-03,
451,-2.36e+00,4.00e-03,
452,-2.40e+00,8.00e-03,
453,-2.40e+00,8.00e-03,
454,-2.44e+00,8.00e-03,
455,-2.44e+00,8.00e-03,
456,-2.44e+00,8.00e-03,
457,-2.44e+00,8.00e-03,
458,-2.48e+00,4.00e-03,
459,-2.48e+00,4.00e-03,
460,-2.48e+00,8.00e-03,
461,-2.48e+00,8.00e-03,
462,-2.48e+00,4.00e-03,
463,-2.48e+00,4.00e-03,
464,-2.48e+00,8.00e-03,
465,-2.48e+00,8.00e-03,
466,-2.48e+00,4.00e-03,
467,-2.48e+00,4.00e-03,
468,-2.48e+00,4.00e-03,
469,-2.48e+00,4.00e-03,
470,-2.48e+00,8.00e-03,
471,-2.48e+00,8.00e-03,
472,-2.48e+00,8.00e-03,
473,-2.48e+00,8.00e-03,
474,-2.48e+00,8.00e-03,
475,-2.48e+00,8.00e-03,
476,-2.48e+00,1.20e-02,
477,-2.48e+00,1.20e-02,
478,-2.56e+00,8.00e-03,
479,-2.56e+00,8.00e-03,
480,-2.52e+00,8.00e-03,
481,-2.52e+00,8.00e-03,
